Age	Workclass	Education	Marital_Status	Occupation	Relationship	Race	Sex	Hours_Per_Week	Native_Country	Income	
49901.jpg	0	1	0	1	1	1	0	1	0	1	0
49902.jpg	1	1	1	1	1	0	1	1	0	1	0
49903.jpg	0	1	0	1	1	0	1	1	0	0	0
49904.jpg	0	1	0	1	1	0	1	0	0	1	0
49905.jpg	1	0	0	1	1	1	1	0	0	1	0
49906.jpg	0	1	1	1	1	1	1	1	1	1	0
49907.jpg	1	0	1	1	1	0	0	0	0	1	0
49908.jpg	1	1	0	0	1	0	1	1	1	1	0
49909.jpg	1	1	0	1	1	1	1	0	0	1	1
49910.jpg	1	1	1	0	1	0	1	1	1	1	0
49911.jpg	1	1	1	0	1	0	1	1	0	1	1
49912.jpg	1	1	1	1	1	0	0	0	1	0	0
49913.jpg	0	1	0	1	1	0	1	1	0	1	0
49914.jpg	0	1	0	0	0	0	1	1	0	0	0
49915.jpg	1	1	0	1	1	1	0	0	0	1	0
49916.jpg	1	1	1	0	1	0	1	1	1	0	1
49917.jpg	1	0	1	0	1	0	1	1	1	1	1
49918.jpg	0	1	0	1	1	0	1	0	0	1	0
49919.jpg	1	1	0	0	1	0	1	1	1	1	0
49920.jpg	1	1	1	0	0	0	1	1	1	1	1
49921.jpg	1	1	0	1	1	0	1	0	0	1	0
49922.jpg	0	1	0	1	0	0	0	1	0	0	0
49923.jpg	0	1	0	1	1	0	1	1	0	1	0
49924.jpg	1	1	1	0	0	0	1	1	1	1	1
49925.jpg	1	1	0	0	1	0	1	0	0	1	0
49926.jpg	0	1	1	1	1	0	1	1	1	1	0
49927.jpg	1	0	0	1	1	0	1	0	1	1	0
49928.jpg	1	0	1	0	1	0	1	1	1	1	1
49929.jpg	1	1	0	0	1	0	1	1	1	1	0
49930.jpg	0	0	0	1	1	1	1	0	0	1	0
49931.jpg	0	1	1	0	1	0	1	1	1	1	1
49932.jpg	1	0	1	0	1	0	1	1	1	1	1
49933.jpg	1	1	0	0	0	0	1	1	0	1	0
49934.jpg	0	1	0	1	1	0	1	1	0	1	0
49935.jpg	0	1	0	0	1	0	1	1	0	1	0
49936.jpg	1	1	0	1	1	0	1	0	0	0	0
49937.jpg	0	1	0	1	1	0	1	1	0	1	0
49938.jpg	0	1	1	0	1	0	1	1	0	1	0
49939.jpg	1	0	1	0	1	0	1	1	0	1	1
49940.jpg	0	1	1	1	1	1	0	1	1	1	0
49941.jpg	1	1	0	1	0	1	1	1	1	1	0
49942.jpg	0	0	0	1	1	1	1	0	0	1	0
49943.jpg	1	1	1	0	1	0	0	1	0	0	0
49944.jpg	0	0	1	0	1	0	1	1	1	1	1
49945.jpg	0	1	0	1	1	0	1	1	0	0	0
49946.jpg	0	1	0	1	1	0	1	0	0	1	0
49947.jpg	1	1	0	0	1	0	1	1	1	1	1
49948.jpg	1	1	1	1	1	1	1	0	0	1	0
49949.jpg	0	1	0	1	1	1	0	1	0	1	0
49950.jpg	1	1	1	1	1	0	1	0	1	1	0
49951.jpg	1	1	0	0	0	0	1	1	0	1	0
49952.jpg	1	0	1	0	1	0	1	1	1	1	1
49953.jpg	1	1	0	0	1	0	1	1	0	1	1
49954.jpg	0	1	1	0	1	0	1	1	0	1	1
49955.jpg	1	0	0	0	1	0	1	1	1	1	1
49956.jpg	1	1	0	1	1	0	1	0	0	0	0
49957.jpg	1	0	0	0	1	0	1	1	0	1	0
49958.jpg	0	1	1	1	1	0	1	1	0	1	0
49959.jpg	0	1	1	1	1	1	1	0	0	0	0
49960.jpg	1	1	0	0	1	0	1	1	0	1	1
49961.jpg	1	1	1	0	0	0	0	1	0	1	1
49962.jpg	0	0	0	0	1	0	1	1	0	1	0
49963.jpg	0	0	1	0	1	0	1	1	1	0	0
49964.jpg	1	1	1	0	1	0	1	1	1	1	1
49965.jpg	1	1	0	0	1	0	1	1	0	1	0
49966.jpg	1	1	0	0	0	0	1	1	1	1	0
49967.jpg	0	0	0	0	0	0	1	1	0	1	1
49968.jpg	1	1	1	1	0	0	1	1	0	0	0
49969.jpg	1	0	1	0	1	0	1	1	0	1	1
49970.jpg	1	1	0	1	1	1	1	0	0	1	0
49971.jpg	0	0	1	1	1	0	1	0	1	1	0
49972.jpg	1	0	1	0	1	0	1	1	0	1	0
49973.jpg	1	1	1	0	1	0	1	1	1	1	1
49974.jpg	0	1	0	0	1	0	0	1	0	0	1
49975.jpg	1	1	0	1	1	0	0	0	0	0	0
49976.jpg	0	1	0	1	1	0	1	0	0	1	0
49977.jpg	0	0	1	1	0	0	1	1	0	1	0
49978.jpg	1	0	1	0	0	0	1	1	0	1	0
49979.jpg	0	1	1	1	1	1	1	1	0	1	0
49980.jpg	0	1	1	1	1	0	1	1	1	1	0
49981.jpg	1	1	0	1	1	0	1	0	0	1	0
49982.jpg	1	1	1	0	0	0	1	1	0	1	1
49983.jpg	1	1	0	0	0	0	1	1	1	1	1
49984.jpg	1	0	0	1	1	1	1	0	0	1	0
49985.jpg	1	0	1	1	1	1	1	0	0	1	0
49986.jpg	1	1	0	1	1	1	1	1	0	1	0
49987.jpg	0	1	1	1	1	1	1	0	1	1	0
49988.jpg	0	1	1	1	1	1	1	0	0	1	0
49989.jpg	0	1	1	1	1	0	1	1	0	1	0
49990.jpg	1	0	1	0	1	0	1	1	1	1	0
49991.jpg	0	1	0	1	1	0	1	0	0	1	0
49992.jpg	1	1	0	1	1	0	0	0	0	1	0
49993.jpg	1	1	1	0	0	0	1	1	0	1	1
49994.jpg	0	1	1	0	1	0	1	1	1	1	0
49995.jpg	1	1	1	0	1	0	1	0	1	1	1
49996.jpg	1	1	1	0	1	0	1	1	1	1	1
49997.jpg	1	0	1	1	1	1	1	1	0	1	0
49998.jpg	1	0	0	1	1	1	1	1	1	1	0
49999.jpg	1	0	1	0	1	0	1	1	1	1	1
50000.jpg	1	0	1	0	1	0	1	1	1	1	0
50001.jpg	0	1	1	1	1	0	1	1	0	1	0
50002.jpg	1	1	1	1	1	1	1	0	0	1	0
50003.jpg	1	1	1	0	1	0	1	1	1	0	0
50004.jpg	0	0	0	1	1	1	1	1	0	1	0
50005.jpg	0	0	1	1	1	1	1	1	0	0	0
50006.jpg	1	1	0	1	1	0	1	0	0	1	0
50007.jpg	1	1	1	1	1	1	1	0	1	1	0
50008.jpg	1	0	1	1	1	0	1	0	0	1	0
50009.jpg	1	0	0	1	1	0	0	0	0	1	0
50010.jpg	1	1	0	0	0	0	1	1	0	1	0
50011.jpg	1	0	0	0	1	0	0	1	1	1	1
50012.jpg	1	1	1	0	1	0	1	1	1	1	1
50013.jpg	0	1	1	1	1	1	1	1	1	1	0
50014.jpg	1	0	1	1	1	0	0	0	1	1	0
50015.jpg	1	1	0	0	1	0	1	1	1	1	0
50016.jpg	1	0	0	1	1	1	1	0	0	1	0
50017.jpg	0	1	0	1	1	1	1	0	0	1	0
50018.jpg	0	1	1	1	1	0	1	0	0	1	0
50019.jpg	1	0	0	1	1	0	0	0	0	1	0
50020.jpg	1	1	0	1	1	0	0	0	0	1	0
50021.jpg	0	1	0	1	1	0	0	1	0	1	0
50022.jpg	1	0	1	1	1	1	1	0	0	1	0
50023.jpg	1	1	1	1	1	0	1	0	0	1	1
50024.jpg	1	1	1	1	1	0	1	1	0	1	1
50025.jpg	0	1	0	0	1	0	1	0	0	1	0
50026.jpg	1	1	1	1	1	0	1	1	0	0	1
50027.jpg	0	1	1	1	1	1	0	0	0	0	0
50028.jpg	1	1	0	0	1	0	1	0	1	1	0
50029.jpg	0	1	1	0	1	0	1	1	0	1	1
50030.jpg	0	0	0	0	1	0	1	1	0	1	0
50031.jpg	0	1	0	1	1	0	1	1	0	1	0
50032.jpg	1	0	1	0	1	0	1	1	1	0	1
50033.jpg	0	1	0	1	1	1	1	0	0	1	0
50034.jpg	0	1	1	1	1	1	1	1	0	1	0
50035.jpg	1	1	0	1	1	1	1	1	0	1	0
50036.jpg	0	1	1	1	1	0	0	1	0	1	0
50037.jpg	1	0	0	1	1	0	0	1	0	1	0
50038.jpg	1	0	0	0	1	0	1	1	0	1	0
50039.jpg	0	0	0	1	1	0	1	1	0	1	0
50040.jpg	1	0	1	1	1	1	1	1	1	1	0
50041.jpg	1	0	1	1	1	1	1	1	0	1	1
50042.jpg	0	1	1	1	1	0	1	0	0	1	0
50043.jpg	1	1	0	1	1	1	0	0	0	1	0
50044.jpg	0	1	1	0	1	0	1	1	1	1	1
50045.jpg	1	1	1	1	1	1	1	1	0	1	0
50046.jpg	0	1	0	0	1	0	1	1	1	1	1
50047.jpg	0	0	1	1	1	0	1	1	0	1	0
50048.jpg	0	1	1	0	0	0	1	1	1	1	1
50049.jpg	1	1	1	1	1	0	1	0	0	1	0
50050.jpg	0	1	0	1	1	0	1	0	1	1	0
50051.jpg	0	1	1	1	1	0	1	1	0	1	0
50052.jpg	1	1	0	1	0	1	1	1	0	1	0
50053.jpg	0	0	1	0	0	0	1	1	0	1	1
50054.jpg	1	0	1	1	1	1	1	0	0	1	0
50055.jpg	0	1	0	1	1	0	1	1	0	1	0
50056.jpg	1	0	1	0	1	0	1	1	1	1	1
50057.jpg	0	0	1	1	1	0	1	0	0	1	0
50058.jpg	0	1	0	0	1	0	1	1	0	1	0
50059.jpg	0	1	0	0	1	0	1	1	0	0	0
50060.jpg	1	1	0	0	1	0	1	1	1	1	1
50061.jpg	1	1	0	1	1	1	1	0	1	1	0
50062.jpg	0	0	0	1	0	0	1	1	0	1	0
50063.jpg	1	1	1	0	1	0	1	1	0	1	1
50064.jpg	1	1	1	0	1	0	1	1	1	1	1
50065.jpg	1	1	1	1	1	0	1	1	1	1	0
50066.jpg	1	1	1	1	1	0	1	0	0	1	0
50067.jpg	0	1	1	1	1	0	0	1	0	1	0
50068.jpg	1	1	1	0	0	0	1	1	0	1	1
50069.jpg	1	0	1	0	1	0	1	1	1	1	1
50070.jpg	0	1	1	0	0	0	1	1	1	1	0
50071.jpg	1	1	1	0	1	0	1	1	1	1	1
50072.jpg	0	1	0	1	1	1	1	0	0	1	0
50073.jpg	0	1	0	0	1	0	1	1	0	1	0
50074.jpg	0	1	1	1	1	0	1	1	0	1	0
50075.jpg	1	0	1	0	1	0	1	1	1	1	0
50076.jpg	1	1	0	1	1	1	1	1	1	1	0
50077.jpg	1	1	0	1	1	1	0	0	0	0	0
50078.jpg	0	1	1	1	1	0	0	1	0	1	1
50079.jpg	1	1	0	0	1	0	1	1	0	1	1
50080.jpg	0	0	0	0	1	0	1	1	1	1	1
50081.jpg	1	1	1	0	1	0	1	1	0	1	0
50082.jpg	1	1	1	1	1	1	1	0	0	1	1
50083.jpg	0	0	1	0	1	0	1	0	1	1	1
50084.jpg	1	1	0	1	1	0	1	0	0	1	0
50085.jpg	0	1	1	1	1	0	1	0	1	1	0
50086.jpg	0	1	0	1	1	1	0	1	1	0	0
50087.jpg	1	0	1	0	1	0	1	1	0	1	0
50088.jpg	0	0	0	1	1	1	1	0	0	1	0
50089.jpg	0	0	1	1	1	1	1	1	0	1	0
50090.jpg	0	1	1	1	1	0	1	1	0	1	0
50091.jpg	1	1	1	0	1	0	0	1	0	0	1
50092.jpg	1	0	1	0	1	0	1	0	0	1	0
50093.jpg	0	0	1	1	1	0	1	0	0	1	0
50094.jpg	0	1	0	1	1	0	0	0	0	1	0
50095.jpg	0	0	0	0	1	0	1	1	0	1	0
50096.jpg	1	0	1	0	1	0	1	0	1	1	1
50097.jpg	0	1	0	1	1	0	0	1	0	1	0
50098.jpg	0	1	1	1	1	1	1	1	0	1	0
50099.jpg	0	1	1	0	0	0	1	1	0	1	0
50100.jpg	0	0	0	1	1	0	1	1	0	1	0
50101.jpg	0	0	1	1	1	0	1	1	0	1	0
50102.jpg	1	0	1	0	1	0	1	1	0	1	0
50103.jpg	1	1	0	0	1	0	1	1	0	1	1
50104.jpg	0	1	1	1	1	1	1	1	1	1	0
50105.jpg	0	1	0	0	1	0	1	1	0	1	1
50106.jpg	1	1	0	1	1	1	1	0	0	1	0
50107.jpg	0	1	0	1	1	1	1	1	0	1	0
50108.jpg	1	1	0	0	1	0	0	0	0	1	1
50109.jpg	1	1	0	1	1	0	0	0	0	1	0
50110.jpg	1	1	1	0	1	0	1	1	0	1	1
50111.jpg	1	1	1	1	1	0	1	1	1	1	0
50112.jpg	1	1	0	0	0	0	1	1	0	1	1
50113.jpg	0	0	1	1	1	1	1	1	0	1	0
50114.jpg	0	1	1	1	1	0	0	0	0	1	0
50115.jpg	1	0	1	0	1	0	1	1	1	1	1
50116.jpg	0	1	0	1	1	1	1	1	0	1	0
50117.jpg	0	1	1	1	1	1	1	1	0	1	0
50118.jpg	1	0	1	0	1	0	1	1	1	1	0
50119.jpg	1	1	0	0	0	0	1	1	0	1	1
50120.jpg	1	0	1	1	1	1	1	0	1	1	0
50121.jpg	0	1	0	0	1	0	1	1	0	0	0
50122.jpg	0	0	1	1	1	1	1	1	0	1	0
50123.jpg	0	1	1	0	0	0	1	1	0	1	1
50124.jpg	0	1	0	1	1	0	1	0	1	0	0
50125.jpg	0	1	1	1	1	1	0	0	0	0	0
50126.jpg	1	0	0	1	1	1	1	0	0	1	0
50127.jpg	1	0	0	1	1	1	1	1	0	1	0
50128.jpg	0	0	0	0	1	0	1	1	0	1	0
50129.jpg	0	1	0	1	1	0	1	0	0	1	0
50130.jpg	0	1	1	0	0	0	1	1	1	1	0
50131.jpg	0	0	1	0	1	0	1	1	0	1	1
50132.jpg	1	1	1	0	1	0	1	1	1	1	1
50133.jpg	0	1	1	1	1	1	1	0	0	1	0
50134.jpg	0	1	0	0	1	0	1	1	0	1	0
50135.jpg	0	1	1	1	1	0	1	0	0	1	0
50136.jpg	1	1	1	0	1	0	1	0	1	1	1
50137.jpg	1	1	0	1	1	0	1	0	0	1	0
50138.jpg	1	1	1	0	0	0	1	1	1	1	1
50139.jpg	0	1	0	0	1	0	1	1	0	1	0
50140.jpg	0	1	0	1	1	0	1	0	0	1	0
50141.jpg	1	1	0	1	1	1	1	0	0	1	0
50142.jpg	1	1	0	1	1	1	0	1	0	1	0
50143.jpg	1	0	1	1	1	1	1	0	1	1	0
50144.jpg	0	0	1	1	1	0	0	0	0	1	0
50145.jpg	0	1	0	1	1	1	0	0	0	0	0
50146.jpg	0	1	1	1	1	1	1	0	0	1	0
50147.jpg	0	0	0	1	1	0	1	1	0	1	0
50148.jpg	0	0	0	1	1	0	1	0	0	1	0
50149.jpg	1	1	0	0	1	0	0	1	0	1	0
50150.jpg	0	1	1	1	0	0	1	0	0	1	0
50151.jpg	1	1	0	1	1	0	1	0	0	1	0
50152.jpg	1	0	1	1	1	1	1	0	0	1	0
50153.jpg	0	1	1	0	1	0	1	1	1	1	0
50154.jpg	1	1	0	1	1	0	1	1	1	1	0
50155.jpg	0	1	1	0	1	0	1	1	0	1	0
50156.jpg	0	1	1	1	1	0	1	1	1	1	1
50157.jpg	1	1	1	1	1	1	1	1	1	1	0
50158.jpg	0	1	0	1	1	0	1	1	0	1	0
50159.jpg	1	1	1	1	1	0	1	0	0	1	0
50160.jpg	0	1	0	1	1	0	1	1	0	1	0
50161.jpg	0	1	1	0	1	0	1	1	0	1	0
50162.jpg	1	1	0	0	1	0	1	1	1	1	1
50163.jpg	1	0	0	0	0	0	1	1	0	1	0
50164.jpg	0	1	1	1	1	1	1	0	0	1	0
50165.jpg	0	1	1	0	1	0	1	1	1	1	1
50166.jpg	1	1	0	1	1	1	1	0	0	1	0
50167.jpg	1	1	1	1	1	1	1	0	0	1	0
50168.jpg	1	1	1	0	0	0	1	1	1	1	1
50169.jpg	1	1	0	1	1	0	1	1	0	1	0
50170.jpg	1	0	1	0	1	0	1	1	0	1	0
50171.jpg	0	1	1	0	1	0	1	1	0	1	0
50172.jpg	0	1	1	0	1	0	1	1	1	1	1
50173.jpg	1	1	0	0	0	0	1	1	0	1	1
50174.jpg	0	1	0	1	1	0	1	1	0	1	0
50175.jpg	0	1	1	1	1	0	1	1	0	0	0
50176.jpg	1	0	0	0	1	0	1	1	0	1	0
50177.jpg	1	1	1	1	1	1	1	0	0	1	0
50178.jpg	1	0	1	0	1	0	1	1	1	1	1
50179.jpg	0	1	0	1	1	1	1	1	0	1	0
50180.jpg	0	0	1	1	1	0	1	1	0	1	0
50181.jpg	0	1	0	0	0	0	1	1	0	1	0
50182.jpg	1	1	1	0	1	0	1	0	0	1	1
50183.jpg	1	0	1	0	1	0	1	1	0	1	0
50184.jpg	0	1	1	0	0	0	1	1	0	1	0
50185.jpg	1	1	1	1	1	1	1	1	1	1	1
50186.jpg	0	1	1	1	1	1	1	0	0	1	0
50187.jpg	1	1	1	0	1	0	1	1	1	1	1
50188.jpg	1	1	1	0	1	0	1	1	0	1	1
50189.jpg	0	1	1	1	1	0	1	1	0	1	0
50190.jpg	0	1	1	1	1	1	1	1	1	1	0
50191.jpg	0	1	1	1	1	0	1	1	1	1	0
50192.jpg	0	1	0	1	1	0	1	1	0	1	0
50193.jpg	0	1	0	0	1	0	1	1	1	1	0
50194.jpg	1	0	0	0	0	0	1	1	1	1	0
50195.jpg	0	1	0	1	0	1	1	1	0	1	0
50196.jpg	1	0	1	0	1	0	1	1	0	1	1
50197.jpg	0	1	1	1	1	1	1	1	1	0	0
50198.jpg	0	1	1	1	1	0	0	1	0	1	0
50199.jpg	1	1	1	0	1	0	1	1	0	1	0
50200.jpg	1	0	1	1	1	1	1	0	1	1	0
50201.jpg	1	1	1	0	1	0	1	0	0	1	1
50202.jpg	0	1	1	0	1	0	1	1	1	1	1
50203.jpg	0	0	1	0	1	0	1	1	0	1	0
50204.jpg	0	0	0	1	1	0	1	0	0	1	0
50205.jpg	1	0	1	0	1	0	1	1	0	1	1
50206.jpg	0	0	1	1	1	1	1	1	1	0	1
50207.jpg	0	1	0	1	1	0	1	1	0	1	0
50208.jpg	0	1	1	0	1	0	1	1	0	1	1
50209.jpg	1	0	0	0	1	0	1	1	0	1	1
50210.jpg	0	0	0	1	1	0	1	0	0	1	0
50211.jpg	0	1	0	0	1	0	1	1	1	1	0
50212.jpg	0	1	1	0	1	0	1	1	1	1	0
50213.jpg	1	0	1	0	1	0	1	1	1	1	0
50214.jpg	0	0	0	1	1	0	0	1	0	1	0
50215.jpg	1	1	1	0	0	0	1	1	0	1	0
50216.jpg	0	1	1	1	1	1	1	0	0	1	0
50217.jpg	1	1	1	0	1	0	1	0	0	1	0
50218.jpg	0	0	1	0	1	0	1	1	1	1	1
50219.jpg	1	0	0	1	1	1	0	0	0	1	0
50220.jpg	0	1	1	0	1	0	1	1	0	1	1
50221.jpg	0	0	1	0	1	0	1	1	1	1	1
50222.jpg	0	1	1	0	1	0	1	1	1	1	1
50223.jpg	1	1	0	0	1	0	0	1	0	1	0
50224.jpg	0	1	1	1	1	1	1	1	1	1	0
50225.jpg	1	1	0	1	0	1	1	1	0	0	0
50226.jpg	1	1	1	0	0	0	0	1	0	1	1
50227.jpg	0	1	0	1	1	0	1	0	0	1	0
50228.jpg	1	1	0	0	1	0	1	1	0	0	0
50229.jpg	1	0	1	1	1	1	1	0	1	1	1
50230.jpg	1	1	0	0	1	0	1	1	0	1	0
50231.jpg	1	0	1	0	1	0	1	1	0	1	1
50232.jpg	1	1	0	0	1	0	1	1	0	0	0
50233.jpg	1	0	0	1	1	1	0	1	0	1	0
50234.jpg	0	1	0	0	1	0	1	1	0	0	0
50235.jpg	0	0	1	1	1	1	1	1	0	1	0
50236.jpg	1	1	0	1	1	1	1	0	0	1	0
50237.jpg	1	0	1	0	1	0	1	1	0	1	0
50238.jpg	0	1	1	1	1	0	1	0	0	1	0
50239.jpg	1	0	1	1	1	0	0	0	0	1	0
50240.jpg	1	0	0	1	1	1	1	0	0	1	0
50241.jpg	0	1	0	0	1	0	1	1	0	1	1
50242.jpg	0	1	1	1	1	1	1	0	0	1	1
50243.jpg	0	1	0	0	1	0	1	1	0	1	0
50244.jpg	1	1	1	0	1	0	0	1	0	1	1
50245.jpg	1	0	1	0	1	0	0	1	1	1	0
50246.jpg	1	1	1	1	0	0	0	1	0	1	0
50247.jpg	1	1	1	0	1	0	1	1	0	0	0
50248.jpg	0	1	0	0	1	0	1	1	0	0	0
50249.jpg	0	1	1	0	1	0	1	1	0	1	0
50250.jpg	1	0	1	1	1	1	1	0	0	1	0
50251.jpg	1	1	1	0	1	0	0	0	1	1	1
50252.jpg	0	1	0	1	1	1	1	1	1	0	0
50253.jpg	1	1	1	0	1	0	1	0	0	1	0
50254.jpg	1	1	0	0	1	0	1	1	0	1	1
50255.jpg	1	0	1	0	1	0	1	1	0	1	1
50256.jpg	0	1	0	0	0	0	1	1	1	1	0
50257.jpg	1	1	1	1	1	0	1	0	0	1	0
50258.jpg	0	1	1	1	1	0	0	0	0	0	0
50259.jpg	0	0	0	1	1	1	1	1	0	1	0
50260.jpg	1	0	1	0	1	0	1	1	1	1	0
50261.jpg	0	0	0	1	1	0	1	1	0	1	0
50262.jpg	1	1	1	0	0	0	1	1	0	1	0
50263.jpg	1	1	1	1	1	1	1	0	0	1	0
50264.jpg	1	1	0	1	1	1	1	0	0	1	0
50265.jpg	0	1	0	1	0	1	1	1	0	1	0
50266.jpg	1	0	1	1	1	0	1	0	0	1	0
50267.jpg	1	1	0	0	1	0	1	0	1	1	1
50268.jpg	0	0	1	1	1	1	1	0	0	1	0
50269.jpg	0	0	0	1	1	0	1	0	0	1	0
50270.jpg	1	1	1	0	1	0	1	1	1	1	1
50271.jpg	1	1	1	0	1	0	0	1	0	1	1
50272.jpg	0	0	1	1	1	1	1	1	0	1	0
50273.jpg	0	0	1	1	1	1	1	0	1	1	0
50274.jpg	0	0	1	1	0	0	1	1	0	1	0
50275.jpg	1	0	1	1	1	1	1	1	0	1	0
50276.jpg	1	1	0	1	1	1	1	0	0	1	0
50277.jpg	1	1	0	1	1	1	1	1	0	1	0
50278.jpg	1	1	0	1	1	1	1	0	0	1	0
50279.jpg	1	0	1	0	1	0	1	0	0	1	1
50280.jpg	0	0	1	1	1	0	0	1	0	0	0
50281.jpg	0	0	1	0	1	0	1	1	1	1	0
50282.jpg	1	1	0	1	1	1	1	1	0	1	0
50283.jpg	0	1	0	0	1	0	1	1	0	1	0
50284.jpg	0	1	1	1	1	1	1	0	1	1	1
50285.jpg	0	1	1	1	1	1	1	1	1	1	1
50286.jpg	0	1	1	0	0	0	1	1	0	1	0
50287.jpg	0	1	0	1	1	1	1	0	0	1	0
50288.jpg	0	1	1	0	1	0	1	1	1	1	0
50289.jpg	1	0	1	1	1	0	1	0	1	1	1
50290.jpg	1	1	1	1	1	0	1	1	0	1	1
50291.jpg	1	0	1	0	1	0	1	1	0	1	1
50292.jpg	1	0	1	1	1	0	1	0	0	1	1
50293.jpg	0	1	0	1	0	1	1	1	0	1	0
50294.jpg	1	1	0	0	1	0	1	1	0	1	0
50295.jpg	0	1	0	1	1	0	0	0	0	1	0
50296.jpg	1	1	1	1	1	1	1	1	0	1	0
50297.jpg	0	1	1	1	1	1	1	0	0	1	0
50298.jpg	0	1	1	1	1	1	1	0	0	1	1
50299.jpg	1	0	1	0	1	0	1	1	1	1	0
50300.jpg	1	0	0	0	1	0	1	1	1	1	0
50301.jpg	1	1	1	0	1	0	1	1	1	1	1
50302.jpg	1	1	0	0	1	0	1	1	1	1	1
50303.jpg	0	1	1	1	1	1	1	0	0	1	0
50304.jpg	1	1	0	1	1	1	1	0	0	1	0
50305.jpg	1	1	1	1	1	1	1	0	0	1	0
50306.jpg	0	1	1	0	1	0	1	1	1	1	1
50307.jpg	0	0	1	1	1	0	1	0	0	0	0
50308.jpg	1	0	0	0	1	0	1	1	0	1	0
50309.jpg	1	1	1	0	1	0	1	1	0	1	0
50310.jpg	1	1	0	0	0	0	1	1	0	1	0
50311.jpg	1	0	1	1	1	0	1	0	0	1	0
50312.jpg	0	1	0	0	1	0	1	1	0	1	0
50313.jpg	1	1	0	1	1	1	1	1	0	1	0
50314.jpg	1	0	1	0	1	0	1	1	0	1	0
50315.jpg	1	1	0	1	0	0	1	1	1	1	0
50316.jpg	0	0	1	1	1	1	1	0	0	1	0
50317.jpg	1	1	0	0	0	0	1	1	0	0	0
50318.jpg	1	1	0	1	1	1	1	0	0	1	0
50319.jpg	1	0	1	0	1	0	1	1	0	1	1
50320.jpg	0	1	1	0	1	0	1	1	1	1	1
50321.jpg	1	0	0	0	1	0	1	1	0	1	0
50322.jpg	0	0	1	1	1	1	0	1	1	1	0
50323.jpg	1	0	1	0	1	0	1	1	0	1	0
50324.jpg	1	1	0	1	1	0	1	0	0	1	0
50325.jpg	0	1	1	1	1	1	1	1	1	1	1
50326.jpg	0	0	1	0	1	0	1	1	1	1	0
50327.jpg	1	0	1	1	1	1	1	1	1	1	0
50328.jpg	1	1	1	0	1	0	0	1	1	1	1
50329.jpg	1	0	1	0	0	0	1	1	1	1	0
50330.jpg	1	1	0	1	1	0	1	0	0	1	1
50331.jpg	0	1	0	1	1	1	1	1	0	0	0
50332.jpg	1	0	1	0	0	0	1	1	1	1	0
50333.jpg	0	1	0	1	1	0	1	1	0	1	0
50334.jpg	1	1	0	1	1	0	0	0	1	1	0
50335.jpg	0	1	0	0	1	0	1	1	1	1	0
50336.jpg	1	1	1	1	1	0	1	1	0	1	0
50337.jpg	0	1	0	1	1	1	1	0	0	0	0
50338.jpg	0	0	1	0	1	0	1	1	0	1	1
50339.jpg	1	1	1	0	1	0	1	1	1	1	1
50340.jpg	0	0	0	0	1	0	1	1	0	0	0
50341.jpg	0	1	1	1	1	0	1	0	1	1	1
50342.jpg	0	1	1	1	1	0	1	0	0	1	0
50343.jpg	0	1	1	1	1	0	1	0	0	1	0
50344.jpg	0	1	1	1	1	1	1	1	1	1	0
50345.jpg	0	1	1	1	1	1	0	1	0	1	0
50346.jpg	1	1	1	0	1	0	1	1	0	1	1
50347.jpg	0	0	1	0	1	0	1	1	0	1	0
50348.jpg	1	0	1	0	1	0	1	1	1	1	1
50349.jpg	1	1	0	0	0	0	1	1	0	1	0
50350.jpg	0	1	0	0	1	0	1	1	0	1	1
50351.jpg	0	1	0	1	1	0	1	0	0	1	0
50352.jpg	0	1	0	0	0	0	1	1	0	1	0
50353.jpg	1	0	0	0	1	0	1	1	1	1	0
50354.jpg	1	1	0	0	1	0	1	1	1	1	0
50355.jpg	1	0	1	1	1	0	1	1	1	0	1
50356.jpg	0	1	0	0	0	0	1	1	0	1	0
50357.jpg	1	1	1	0	1	0	1	1	0	1	0
50358.jpg	1	1	0	0	0	0	1	1	1	1	0
50359.jpg	1	0	1	0	1	0	1	1	0	1	0
50360.jpg	0	1	1	1	1	0	0	0	0	0	0
50361.jpg	0	1	0	0	0	0	1	1	0	1	0
50362.jpg	1	1	0	0	1	0	1	1	1	1	0
50363.jpg	0	1	0	0	0	0	1	1	0	1	0
50364.jpg	0	0	1	1	1	0	1	1	0	1	0
50365.jpg	0	1	1	1	1	0	1	0	0	1	0
50366.jpg	0	0	1	1	1	0	1	1	0	1	0
50367.jpg	0	1	0	1	0	0	0	1	0	0	0
50368.jpg	1	1	1	0	1	0	1	1	0	1	1
50369.jpg	0	1	1	1	1	0	1	0	0	1	0
50370.jpg	1	0	1	1	1	0	0	0	0	1	0
50371.jpg	0	1	0	1	1	1	1	1	0	0	0
50372.jpg	1	1	0	1	1	1	1	1	0	1	0
50373.jpg	1	0	1	0	1	0	1	1	1	1	0
50374.jpg	0	1	0	1	1	0	1	1	0	0	0
50375.jpg	1	1	1	1	1	0	1	0	0	1	0
50376.jpg	0	1	1	0	1	0	1	0	0	0	0
50377.jpg	0	0	1	1	1	0	1	1	0	1	0
50378.jpg	1	1	1	0	1	0	1	1	0	1	1
50379.jpg	0	1	0	1	1	0	0	0	0	1	0
50380.jpg	1	1	1	0	1	0	1	1	1	1	1
